x,y,VCP1.48f10000h0.2,VCP2.82f10000h0.2,VCP4.49f10000h0.2,HCP1.48f10000h0.2,HCP2.82f10000h0.2,HCP4.49f10000h0.2,depth,dist,Z(m),Stage(m),H20cm(m),H50cm(m),H100cm(m),elevation,,,,,,,,,,,,,
358855.5437,524375.29491,24.6481431881842,17.3999248579727,14.3328524353697,13.5394067867923,8.57552362327194,7.69117568468869,0.55,155.093811590927,109.622,109.785,109.775,109.763,109.78,109.9644260957,-0.55,16,16,15,13,12,11,9,8,7,6,5,4
358855.5761,524375.59099,24.62667838476,17.4281227129394,14.2639556731833,13.4104958283051,8.49879036343921,7.64338069936684,0.55,155.399303055983,109.618,109.782,109.77,109.762,109.78,109.9602528032,-0.55,16,15,14,13,12,10,9,8,7,5,4,4
358855.6126,524375.87665,24.6678494355459,17.4603758689345,14.1800719430212,13.3081972592426,8.45990931336751,7.66596397390336,0.55,155.694971150887,109.614,109.779,109.765,109.761,109.78,109.9504424057,-0.55,16,15,14,13,12,10,9,8,6,5,4,4
358855.65485,524376.15521,24.7834675771682,17.4931943309157,14.0852057698474,13.202002696717,8.43270888537408,7.67318585648333,0.55,155.984007937153,109.61,109.775,109.759,109.76,109.78,109.949266055,-0.55,16,15,14,13,12,10,9,8,7,5,4,3
358855.70778,524376.43664,24.9179803005473,17.5136917952115,13.9652635593883,13.119434980956,8.40258853169006,7.66867146369193,0.55,156.276457817726,109.61,109.773,109.758,109.76,109.78,109.9524362894,-0.55,16,15,14,13,12,10,9,8,6,5,4,3
358855.76758,524376.70335,25.104966999815,17.5312260143258,13.8460696895096,13.0575226135839,8.39384748908839,7.67679983125323,0.55,156.553581222193,109.61,109.771,109.757,109.76,109.78,109.9564831804,-0.55,17,16,15,14,12,11,9,8,7,5,4,3
358855.82421,524376.95229,25.2931119529712,17.5442586935018,13.7252347413162,12.9808766613331,8.38122952702134,7.68311357872069,0.55,156.813100565117,109.61,109.769,109.756,109.76,109.78,109.960540265,-0.55,18,17,16,15,13,11,10,8,7,5,4,3
358855.8626,524377.18452,25.4626632985938,17.5459757870935,13.6074350286152,12.8924566374925,8.36571345113582,7.69032570691955,0.55,157.053050983243,109.61,109.767,109.752,109.76,109.78,109.9616004077,-0.55,20,19,18,16,14,12,10,9,7,5,4,3
358855.90381,524377.43137,25.5729002266972,17.5198218722945,13.4721680169942,12.8334945486326,8.3472713317684,7.70745394359739,0.55,157.307849940521,109.61,109.765,109.748,109.76,109.78,109.969520897,-0.55,17,16,15,13,12,10,9,8,6,5,4,3
358855.95086,524377.66927,25.5952015599525,17.4568806278323,13.3303351298617,12.7941955674973,8.35600720801152,7.71917668112756,0.55,157.554380144638,109.61,109.763,109.744,109.76,109.78,109.9792048929,-0.55,15,15,14,12,11,10,8,7,6,5,4,3
358855.98591,524377.8891,25.5990110370159,17.3900829954574,13.1923257666534,12.7480267245189,8.36570722567205,7.73630169073215,0.55,157.78097592876,109.61,109.762,109.74,109.76,109.78,109.9846585117,-0.55,15,14,13,12,11,10,8,7,6,5,4,3
358856.00043,524378.07759,25.5217978312924,17.314214696155,13.0731738410963,12.7038258897847,8.37734284698017,7.7525074242926,0.55,157.979728500618,109.61,109.761,109.736,109.76,109.78,110.0080937818,-0.55,14,14,13,12,10,9,8,7,6,5,4,3
358856.00931,524378.26019,25.3607737751542,17.2118921658488,12.9715480171183,12.68909129537,8.37345774264699,7.66066617682515,0.55,158.171941587971,109.61,109.76,109.732,109.76,109.78,110.0309887869,-0.55,13,13,12,11,10,9,7,7,6,5,4,3
358856.01441,524378.4534,25.1739871129734,17.0944188804066,12.8930508245132,12.6861440953803,8.37830942294425,7.6237053222432,0.55,158.374312392392,109.603,109.753,109.725,109.756,109.778,110.0377298674,-0.55,12,11,10,10,9,8,7,6,5,5,4,4
358856.0107,524378.64966,25.0193720106341,16.993693127443,12.8459143089972,12.6733757519192,8.37539534032614,7.61377958269059,0.441946992800001,158.57901476389,109.593,109.746,109.717,109.752,109.775,110.0349469928,-0.441946992800001,8,7,7,7,6,6,5,5,5,4,4,4
358856.01037,524378.86239,24.901666241802,16.8933528641499,12.8122323123751,12.6576689230559,8.35502177418296,7.63367465798204,0.460448521800001,158.800396038442,109.583,109.739,109.709,109.748,109.772,110.0434485218,-0.460448521800001,7,7,7,6,6,5,5,5,4,4,4,4
358856.01841,524379.1075,24.7909189624504,16.7812026318438,12.7796837859744,12.6606136852592,8.33561911883824,7.67345049132729,0.481773700200001,159.05449686647,109.573,109.732,109.701,109.744,109.769,110.0547737002,-0.481773700200001,7,6,6,6,5,5,5,4,4,4,4,4
358856.03916,524379.37716,24.6844437492646,16.6581007237047,12.7498750508533,12.6782834210673,8.3453143352642,7.74127497190082,0.493751274100001,159.33354038801,109.563,109.725,109.696,109.74,109.766,110.0567512741,-0.493751274100001,6,6,5,5,5,4,4,4,4,4,4,4
358856.06049,524379.63977,24.6188531556808,16.5490924829382,12.7388462274193,12.6547223349319,8.3569594913312,7.78466565524263,0.510499490200001,159.605712536328,109.534,109.709,109.685,109.73,109.761,110.0444994902,-0.510499490200001,7,7,6,6,5,5,5,5,4,4,4,4
358856.08316,524379.91906,24.5831335898656,16.4521734236922,12.7398554554856,12.6076112679399,8.37735335112366,7.89072571212716,0.526371049900001,159.894475825273,109.505,109.693,109.674,109.72,109.756,110.0313710499,-0.526371049900001,4,4,4,4,4,4,4,4,4,4,4,4
358856.10995,524380.22521,24.5526348085385,16.3555855369904,12.7400445429477,12.5320761205506,8.43759409624787,8.00226240410064,0.553700305700001,160.209812145425,109.476,109.677,109.663,109.71,109.751,110.0297003057,-0.553700305700001,2,2,2,2,2,3,3,3,3,4,4,5
358856.14514,524380.55539,24.5416005196975,16.2659957908226,12.748169452305,12.4545847453657,8.53678598377479,8.13462655984821,0.556707441300001,160.543134571601,109.447,109.661,109.652,109.7,109.746,110.0037074413,-0.556707441300001,2,2,2,2,2,2,3,3,3,4,4,5
358856.18201,524380.89391,24.5940228025126,16.2103179101708,12.771862265323,12.3809760530441,8.64484809929677,8.34464130415425,0.567288481000001,160.884875396889,109.414,109.645,109.64,109.69,109.741,109.981288481,-0.567288481000001,2,2,2,2,2,3,3,3,4,4,4,5
358856.2199,524381.23779,24.6903484333781,16.1951843576451,12.8234680940985,12.3976739164039,8.79203680254563,8.51331191806444,0.586340468800001,161.232016513322,109.378,109.636,109.632,109.683,109.737,109.9643404688,-0.586340468800001,-1,-1,0,0,0,1,1,2,3,4,4,5
358856.25345,524381.60118,24.8560706488623,16.1861857612086,12.8862424273564,12.5245067327945,8.97832100372909,8.75214371938888,0.610672782800001,161.598958751845,109.345,109.627,109.625,109.676,109.734,109.9556727828,-0.610672782800001,-3,-3,-3,-2,-1,-1,0,1,2,4,5,6
358856.28836,524381.95974,25.0323428546062,16.2035235137827,12.9479148209633,12.6848033408948,9.18597641906583,9.01488500343942,0.602395514700001,161.961310791651,109.306,109.613,109.617999999999,109.669,109.731,109.9083955147,-0.602395514700001,-3,-3,-3,-2,-1,-1,0,1,3,4,5,6
