Easting (m),Northing (m),VCP1.48,VCP2.82,VCP4.49,HCP1.48,HCP2.82,HCP4.49,Stage (m),Distance (m)
358763.3757,524365.7272,35.3928958729542,25.7258981472528,20.7673827148352,23.23934200446,15.7268578191036,14.3753891448324,0.708358818,191.482463788175
358763.2049,524366.0059,35.5232802162509,25.8019376325472,20.8180296384041,23.5090262454081,16.0033936060533,14.4780141085243,0.639551478,191.809337357007
358763.0603,524366.3165,35.7052594536296,26.0883353019804,21.0139499791978,23.4067322229795,16.1639627726692,14.3832833728087,0.685423038,192.151947222569
358762.9454,524366.5869,36.0828770718367,26.0004273608722,20.8814383278,23.4439300493172,15.9320295320017,14.3280237769747,0.708358818,192.445746763101
358762.7988,524366.9198,36.3716079905057,26.0752076345456,20.9294267389022,23.7229137468497,16.1728832819256,14.4464371966191,0.636085627,192.809496636002
358762.6652,524367.2549,36.6825996682206,26.2126524007816,21.078434114302,23.6578175507588,16.0212346245661,14.0596200257807,0.832008155,193.170247200822
358762.5,524367.5591,36.8959370486268,26.3421572836575,21.1557572600714,23.9089028785381,16.2977704115158,14.5332737043583,0.761365953,193.516409994798
358762.3649,524367.8563,36.9962291609393,26.4155228571161,21.0393164765104,24.2064854892394,16.2977704115158,14.6437928960265,0.688990826,193.842875689813
358762.2428,524368.2803,37.1237925953379,26.5418306096724,21.0259635487071,24.3180789682525,16.342372957798,14.470119880548,0.722528033,194.284106253118
358762.0803,524368.6401,37.2970905035401,26.6935632336716,21.2671628501758,24.4761697301876,16.3066909207722,14.5727448442398,0.720795107,194.678900237361
358761.9991,524368.9446,37.4660648963229,26.8297870264778,21.4167613270545,24.4203729906811,16.2710088837464,14.3674949168561,0.718960245,194.994040983766
358761.9151,524369.2892,37.5921869106843,26.9616438698273,21.4256554565366,24.7272550579668,16.4315780503624,14.5411679323346,0.741896024,195.348731214775
358761.8523,524369.6014,37.6859055771815,27.0471148427411,21.4540331681236,24.6528594052915,16.3602139763108,14.4227545126902,0.724260958,195.667184790704
358761.7596,524369.8315,37.7734605959132,27.0641572710921,21.5449980116538,24.7272550579668,16.565385689209,14.5648506162635,0.75606524,195.915255949797
358761.656,524370.0349,37.8639423320994,27.1263820080125,21.5811738398214,24.820249623811,16.5207831429268,14.2806584091169,0.738430173,196.143520095019
358761.5045,524370.3067,37.9738117384569,27.1540759643785,21.5450989966213,24.931843102824,16.6991933280556,14.4464371966191,0.741896024,196.454691253715
358761.3718,524370.5082,38.1962294574206,27.2376111796266,21.5277955595917,24.996939298915,16.8151599483893,14.3438122329273,0.722528033,196.695961931631
358761.3428,524370.75,38.4931410165164,27.3842761169647,21.5913671283764,24.931843102824,16.8330009669022,14.3674949168561,0.715494393,196.939494763058
358761.2758,524370.9654,38.8399287480268,27.4914526098169,21.7169989769794,25.1736289740189,16.9757291150052,14.4227545126902,0.745463812,197.165074372047
358761.2298,524371.2262,39.6703850850255,27.8557877332618,21.8894347900017,24.9783403857461,16.8954445316972,14.3201295489984,0.75606524,197.429900050612
358761.1213,524371.2561,39.5353436246549,27.8450480704248,21.8650763340297,25.1178322345124,16.8240804576457,14.3280237769747,0.73312946,197.542444530673
358761.0292,524371.1868,39.3610646750734,27.6759657610232,21.802679762994,25.1643295174345,16.708113837312,14.2727641811406,0.761365953,197.657704671216
358761.0069,524371.2182,39.540533116488,27.7583604456198,21.8076481780171,25.1178322345124,16.6991933280556,14.201716129354,0.759633028,197.696217656028
358760.9862,524371.1895,39.3545056869232,27.6738051579017,21.8020578776243,24.8853458199019,16.708113837312,14.1701392174488,0.805504587,197.731603811529
358760.987,524371.1683,39.3477740358762,27.6717158599573,21.8012733096301,24.8388485369799,16.6991933280556,14.1938219013777,0.77196738,197.752818900459
358760.9609,524371.2464,39.492401702437,27.8326162342904,21.8596994287827,24.8388485369799,16.6010677262347,14.0833027097095,0.777268094,197.835164634953
358760.936,524371.24,39.4884381789623,27.8310974315793,21.8589602572344,24.7923512540578,16.8062394391328,14.3438122329273,0.775535168,197.860873971785
358760.9048,524371.2403,39.4846061744223,27.8301713114935,21.8586010161439,24.8295490803954,16.931126568723,14.2964468650695,0.768399592,197.892075414028
358760.8784,524371.3017,39.9101766608999,28.6652071402935,22.1301805472138,24.8667469067331,16.8419214761586,14.391177600785,0.770234455,197.958910434806
358760.8827,524371.2972,39.9107308888955,28.6637390370617,22.1296125372751,24.3924746209278,16.5564651799525,13.9964662019703,0.779001019,197.965134581298
358760.86,524371.2807,39.9976416277852,28.6487641483769,22.1638831721611,24.2901805984992,16.6991933280556,14.2253988132828,0.777268094,197.993197724427
358760.8479,524371.2575,39.5348888489224,27.9424701303702,21.7827685965058,24.4947686433564,16.9043650409537,14.5490621603109,0.779001019,198.019363541868
358760.8252,524371.2388,39.4118783836907,27.8877233249089,21.8029781277903,24.5319664696941,16.9668086057488,14.5885333001924,0.780835882,198.04877408411
358760.8122,524371.23,39.4106842296546,27.886535640532,21.8028379007925,24.5505653828629,16.9222060594666,14.5964275281687,0.777268094,198.06447249174
358760.811,524371.2189,39.4539499397249,27.8102455467212,21.7507999424424,24.6063621223694,16.9757291150052,14.6201102120976,0.839041794,198.075637168183
358760.7933,524371.2802,39.9127938110662,28.6667727219352,22.1309998252634,24.4296724472655,16.9668086057488,14.6516871240028,0.77196738,198.139441400065
358760.8234,524371.2866,39.9121760181201,28.6660607741828,22.1306566150604,24.2436833155771,16.7973189298764,14.2332930412591,0.64841998,198.170214277699
