x,y,VCP1.48f10000h0.2,VCP2.82f10000h0.2,VCP4.49f10000h0.2,HCP1.48f10000h0.2,HCP2.82f10000h0.2,HCP4.49f10000h0.2,depth,distance0,distance,dist,Z.m.,Stage(m),H20cm(m),H50cm(m),H100cm(m),elevation
358855.34091,524366.29218,25.8902354068845,18.0578361628861,15.0076592061207,14.2134013437654,8.03379474529276,6.2351185964658,0.64,0.292692113518048,145.957116900217,145.850229292673,109.753,109.81,109.843999999999,109.805,109.804,110.1662313967
358855.33389,524366.62219,25.9527047374197,18.0179208263437,14.9738772869325,14.3047232087499,8.04810373363095,6.147025005016,0.63,0.340517542036647,146.270870574561,146.181679341949,109.728,109.81,109.842999999999,109.803,109.803,110.1276738024
358855.32685,524366.93662,25.9695796423209,17.9844468737843,14.9113695905761,14.4270615331971,8.04974936255184,6.08203678900175,0.636,0.35953190508345,146.584481785941,146.497556679945,109.711,109.81,109.841999999999,109.802,109.802,110.0962293579
358855.31709,524367.24867,25.8251897432043,17.9185156372681,14.7548905990993,14.6285613101277,8.04644254484509,6.01336011978361,0.642,0.355492807753473,147.012466344989,146.81128925382,109.693,109.81,109.840999999999,109.8,109.8,110.0736523956
358855.30682,524367.5635,25.6559842570531,17.8164026224619,14.5483672674455,14.7991505039988,8.04232792941187,5.98982523587659,0.663,0.321101122554893,147.3229220105,147.127812371606,109.675,109.81,109.839999999999,109.798,109.798,110.0484352702
358855.3042,524367.87919,25.4514743233929,17.7153211539912,14.3829427856203,14.8801632563575,8.0161628623762,5.95831053758985,0.675,0.292664947031304,147.553687384245,147.444600135746,109.659,109.81,109.839999999999,109.797,109.797,110.0283883792
358855.29994,524368.19211,25.2753612972333,17.6062280651222,14.2204899971394,14.9926814501965,7.93903547261625,5.92509643019181,0.676,0.285667113955324,147.859504528532,147.758759783488,109.643,109.81,109.839999999999,109.796,109.796,110.0153751274
358855.29188,524368.49004,25.0681617223101,17.545305575042,14.1332818326369,15.0784211928701,7.94047367595391,5.96770152775268,0.674,0.307452148398031,148.155384381262,148.058199432945,109.633,109.81,109.839999999999,109.795,109.795,110.0018583078
358855.28463,524368.77053,24.9416399559146,17.5036238336235,14.0671661346194,15.1090876035044,7.92814347891707,6.02966967039329,0.682,0.317423991669856,148.548504115867,148.340204217103,109.623,109.81,109.839999999999,109.794,109.794,109.9899215086
358855.2746,524369.04103,24.9434200517,17.5051858868222,14.0513566539028,15.0971388224218,7.96781220986939,6.14713808515343,0.684,0.318377204364663,148.79914714302,148.612701495509,109.613,109.81,109.839999999999,109.793,109.793,109.9804515799
358855.26263,524369.31118,25.1545497678101,17.4907296315801,14.0084650573166,14.9580571383272,7.81811325856231,6.03690202893615,0.691,0.269885843585788,149.078637143804,148.885026324428,109.615,109.81,109.838999999999,109.791,109.792,109.9831549438
358855.24198,524369.58456,25.3349283042797,17.4967055698871,13.9874303806575,14.8391015169966,7.72835401828869,6.04934455498451,0.688,0.252096260241749,149.273513323556,149.160222977186,109.617,109.81,109.837999999999,109.789,109.791,109.9865616717
358855.21786,524369.8563,25.7180382093586,17.5296270376421,13.9588680939372,14.6832171581709,7.69804131253604,6.09915073589221,0.689,0.23258722005151,149.546618884537,149.433858262054,109.619,109.81,109.836999999999,109.787,109.79,109.9790509684
358855.19656,524370.11911,26.144560259652,17.5452959091371,13.9245138745838,14.572309643947,7.7224775248818,6.23469039140551,0.689,0.238807420196055,149.815253700794,149.698337020903,109.622,109.81,109.834999999999,109.786,109.789,109.9810010193
358855.17732,524370.37115,26.4552108404132,17.5459595588033,13.88224642558,14.5181065128166,7.77776911867522,6.32506649940023,0.69,0.265890266788646,150.055133659414,149.952056665351,109.625,109.81,109.832999999999,109.785,109.788,109.9880479102
358855.15879,524370.61762,26.704527895475,17.5227435017371,13.830828473521,14.3691612519999,7.83494433102746,6.4597657934497,0.691,0.277888891846286,150.40023251184,150.20028929501,109.628,109.81,109.830999999999,109.784,109.787,109.9877043832
358855.14716,524370.86569,26.6801499986418,17.4733549500906,13.7902405215163,14.2304823510005,7.87228698414294,6.55435188362932,0.689,0.270900531938634,150.64908835455,150.450255577383,109.631,109.81,109.828999999999,109.783,109.786,109.9833139652
358855.14189,524371.11519,26.5316934169544,17.3918977704561,13.7404014251787,14.1122234292845,7.93137060046302,6.69417970739725,0.683,0.257126926061014,150.899706858128,150.701522748432,109.634,109.81,109.826999999999,109.782,109.785,109.9882507644
358855.13692,524371.36154,26.3164073583744,17.3207767114569,13.7037835160985,14.0588136088597,7.94427233959222,6.73720203678277,0.669,0.243699051390484,151.063433482429,150.949652412052,109.637,109.81,109.824999999999,109.781,109.784,109.994767584
358855.14369,524371.60926,25.8243516260683,17.1594372446212,13.6325314778118,14.0015208528089,7.99754403922646,6.79293852803451,0.651,0.235553749621132,151.312980498984,151.199445943549,109.643,109.81,109.822999999999,109.78,109.783,110.0023476044
358855.16737,524371.85775,25.1477401420528,16.9188561202248,13.571121654203,13.923451497534,8.0814717652759,6.84625170879653,0.638,0.238048300487427,151.649823166605,151.452500137387,109.646,109.81,109.821999999999,109.78,109.782,110.0051641181
358855.20171,524372.11858,24.6988574803861,16.7435883436139,13.546922062681,13.8678007865439,8.13705421418301,6.88069300821575,0.627,0.243941321729056,151.910716971183,151.718339817303,109.649,109.81,109.820999999999,109.78,109.781,110.0085208968
358855.24347,524372.40215,24.3342202017919,16.5594281608064,13.5552052168857,13.8046080512633,8.15660621847,6.91553658474797,0.623,0.215122686722618,152.161558744978,152.007076882528,109.65,109.809,109.818999999999,109.779,109.78,110.0156778794
358855.28894,524372.70256,24.1987821254881,16.4579685486048,13.587207389938,13.9203066639886,8.20728639211424,7.05125754398072,0.624,0.262464374034754,152.434427863035,152.312678454671,109.651,109.808,109.817999999999,109.778,109.78,110.0149143728
358855.33267,524373.01374,24.1863092031491,16.3563530509161,13.6386325669716,13.9032761057405,8.24037411492837,7.1085700472864,0.624,0.316541931943206,152.673047226482,152.629031455278,109.652,109.807,109.816999999999,109.777,109.78,110.0102772679
358855.37034,524373.33295,24.4158765051752,16.3168004135948,13.7256262932742,13.9355194227555,8.27204898755669,7.08175627948627,0.618,0.375523873917523,153.020305242953,152.953492649433,109.649,109.804,109.811,109.775,109.78,110.0048103974
358855.39763,524373.65894,24.6686138855814,16.2637569569891,13.7449792341028,13.7759448099475,8.21371621579154,7.14294669563595,0.608,0.42568641247318,153.522026562142,153.285042306474,109.646,109.801,109.804999999999,109.773,109.78,110.0018103974
358855.42362,524373.9842,24.7876557267641,16.2419437503249,13.7385149420438,13.6362192739895,8.16646298909006,7.16261022204954,0.596,0.437220321329393,153.853627850053,153.61576018831,109.643,109.798,109.799,109.771,109.78,109.9965168194
358855.46315,524374.31916,24.6893434971301,16.223776196786,13.6848322999752,13.4151682488759,8.1080639057924,7.11497235562161,0.585,0.396932447671378,154.183939947052,153.959720616395,109.64,109.795,109.793,109.769,109.78,109.9885830783
358855.49814,524374.65102,24.4424084161859,16.2026194205181,13.6036269760865,13.3039104447107,8.03077623080203,7.107699851502,0.569,0.34831281956747,154.420053956928,154.299814441751,109.634,109.792,109.787,109.767,109.78,109.9758960243
358855.51944,524374.9817,24.0544330634513,16.1655554041593,13.5438523992991,13.0885348057501,8.00056341841165,7.14312478768602,0.548,0.312533709124832,154.734458794532,154.636012385619,109.628,109.789,109.781,109.765,109.78,109.9695494392
358855.5437,524375.29491,23.6569504539877,16.169535679345,13.4902308430252,12.9477341219968,7.86177580857143,7.09138449149634,0.529,0.307665070837212,155.070209556733,154.956321590927,109.622,109.785,109.775,109.763,109.78,109.9644260957
358855.5761,524375.59099,23.5577602727659,16.206377819512,13.4581065741865,12.9029937181746,7.79510720372983,7.01459689043769,0.517,0.27972342061737,155.379485119218,155.261813055983,109.618,109.782,109.77,109.762,109.78,109.9602528032
358855.6126,524375.87665,23.6142524886599,16.2825412923106,13.4174462427336,12.8356110840034,7.73285175549307,6.94062635734161,0.518,0.262061853850685,155.755140841875,155.557481150887,109.614,109.779,109.765,109.761,109.78,109.9504424057
358855.65485,524376.15521,23.7304995659993,16.3353424400452,13.3956087857095,12.752601893832,7.70895754886168,6.94584456564172,0.523,0.263857771469274,155.942412924636,155.846517937153,109.61,109.775,109.759,109.76,109.78,109.949266055
358855.70778,524376.43664,23.9898639238724,16.4078241216709,13.3416731885957,12.6500312227277,7.60318149708478,6.92188134604765,0.526,0.264792670762453,156.259418299359,156.138967817726,109.61,109.773,109.758,109.76,109.78,109.9524362894
358855.76758,524376.70335,24.5904978728693,16.4770144994271,13.1788120676384,12.5640985083868,7.60034414323861,6.9506178957874,0.525,0.305533993694701,156.62879975578,156.416091222193,109.61,109.771,109.757,109.76,109.78,109.9564831804
358855.82421,524376.95229,24.85482867763,16.4988220773798,13.0965307928927,12.5345903294155,7.63664358433073,7.00739646539145,0.525,0.316578524257625,156.77854268039,156.675610565117,109.61,109.769,109.756,109.76,109.78,109.960540265
358855.8626,524377.18452,25.2131992895048,16.5089394319162,12.9295795741906,12.470783734185,7.75168302881781,7.1850981651198,0.513,0.309290165777952,157.040943920355,156.915560983243,109.61,109.767,109.752,109.76,109.78,109.9616004077
358855.90381,524377.43137,25.4962608897244,16.4654473974551,12.6782754743936,12.3292547563034,7.77500327657581,7.16617728089697,0.5,0.267127305940082,157.377021302462,157.170359940521,109.61,109.765,109.748,109.76,109.78,109.969520897
358855.95086,524377.66927,25.3777424309594,16.348148821315,12.4587057117892,12.2624255951342,7.7411761771204,7.13110344294217,0.491,0.243770004335249,157.681246823194,157.416890144638,109.61,109.763,109.744,109.76,109.78,109.9792048929
358855.98591,524377.8891,25.3059174768677,16.3121906960505,12.4010412299875,12.2400944757461,7.72965260339986,7.14574006338751,0.502,0.175479066819827,157.804748869178,157.64348592876,109.61,109.762,109.74,109.76,109.78,109.9846585117
358856.00043,524378.07759,25.1974688171344,16.2697873245642,12.3513038888025,12.1312050343974,7.60749795530689,7.05383852687516,0.482,0.136926842507558,157.957344055857,157.842238500618,109.61,109.761,109.736,109.76,109.78,110.0080937818
358856.00931,524378.26019,24.9344676756643,16.1637160116611,12.2778994336459,12.2014411282058,7.65648355459332,7.07191224067092,0.467,0.193740906274864,158.123021062043,158.034451587971,109.61,109.76,109.732,109.76,109.78,110.0309887869
358856.01441,524378.4534,24.6248015128544,16.0355924713868,12.1758599711106,12.2865716579757,7.6624946500524,7.06307204530561,0.457,0.348306748008044,158.377457565386,158.236822392392,109.603,109.753,109.725,109.756,109.778,110.0377298674
358856.0107,524378.64966,24.0889860404163,15.8259502131694,12.0805942371433,12.2234273731263,7.67671897392467,7.00556572625386,0.476,0.144208792239818,158.626426985723,158.44152476389,109.593,109.746,109.717,109.752,109.775,110.0349469928
358856.01037,524378.86239,23.989271412708,15.7617584196857,12.066045195174,12.2595555583629,7.69763551205696,6.84623348407322,0.494,0.173235690389442,158.722169092401,158.662906038442,109.583,109.739,109.709,109.748,109.772,110.0434485218
358856.01841,524379.1075,23.8702085542479,15.6446767421758,12.0401187535274,12.2810786765528,7.7401359295378,6.78140793471743,0.5,0.223409225942141,158.91549484511,158.91700686647,109.573,109.732,109.701,109.744,109.769,110.0547737002
358856.03916,524379.37716,23.8414121389545,15.4645290474746,12.0172270836392,12.269822661029,7.78192164475755,6.86223503186294,0.482,0.344273228181152,159.337085439467,159.19605038801,109.563,109.725,109.696,109.74,109.766,110.0567512741
358856.06049,524379.63977,23.9334187882389,15.4206462789183,12.0223154426548,12.2102844773766,7.72840817390513,7.03727768964354,0.499,0.353840442201437,159.659164809344,159.468222536328,109.534,109.709,109.685,109.73,109.761,110.0444994902
358856.08316,524379.91906,24.0695036725778,15.3673804502979,12.051261908951,12.1785853536983,7.64712152897217,7.26239099042937,0.513,0.360900750757035,159.97054578915,159.756985825273,109.505,109.693,109.674,109.72,109.756,110.0313710499
358856.10995,524380.22521,24.1293870759626,15.2919828852297,12.0647525818918,12.1711453153635,7.6093155321726,7.38829424433972,0.52,0.364853480878678,160.297336281886,160.072322145425,109.476,109.677,109.663,109.71,109.751,110.0297003057
358856.14514,524380.55539,24.1408359356423,15.231652295013,12.0670284177958,12.1867021400411,7.60181241401771,7.44494695421213,0.51,0.371310426468558,160.502002885573,160.405644571601,109.447,109.661,109.652,109.7,109.746,110.0037074413
358856.18201,524380.89391,24.0863775984656,15.124523404749,12.0740141744828,12.1397217575892,7.66874383285719,7.55982754778973,0.5,0.3488747293263,160.848833339138,160.747385396889,109.414,109.645,109.64,109.69,109.741,109.981288481
358856.2199,524381.23779,23.9180348153458,15.0103024323073,12.0835045905208,11.9031652539813,7.89722203826139,7.7390797891278,0.498,0.325833507370134,161.308856224877,161.094526513322,109.378,109.636,109.632,109.683,109.737,109.9643404688
358856.25345,524381.60118,23.8296191387328,14.9640197685911,12.1003142186475,11.6693610447626,8.13209890881502,7.98963064615468,0.496,0.327137101532519,161.671223789789,161.461468751845,109.345,109.627,109.625,109.676,109.734,109.9556727828
358856.28836,524381.95974,23.9566519158006,15.0011133316049,12.1557864622884,11.5350346747146,8.44484714656069,8.12036988103856,0.489,0.291673324006914,162.008935636231,161.823820791651,109.306,109.613,109.617999999999,109.669,109.731,109.9083955147
